COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
OECDTOT,ENTRIES,NATGASCM,BULGARIA,YTD2023,1333.599
OECDTOT,ENTRIES,NATGASCM,CANADA,2021,78859.0
OECDTOT,ENTRIES,NATGASCM,CANADA,2022,84939.0
OECDTOT,ENTRIES,NATGASCM,CANADA,4Q2023,21444.0
OECDTOT,ENTRIES,NATGASCM,CANADA,DEC2022,8212.0
OECDTOT,ENTRIES,NATGASCM,CANADA,DEC2023,7782.0
OECDTOT,ENTRIES,NATGASCM,CANADA,YTD2022,84939.0
OECDTOT,ENTRIES,NATGASCM,CANADA,YTD2023,82548.0
OECDTOT,ENTRIES,NATGASCM,FRANCE,2021,6867.119
OECDTOT,ENTRIES,NATGASCM,FRANCE,2022,16549.41
OECDTOT,ENTRIES,NATGASCM,FRANCE,4Q2023,4747.892
OECDTOT,ENTRIES,NATGASCM,FRANCE,DEC2022,1496.053
OECDTOT,ENTRIES,NATGASCM,FRANCE,DEC2023,1720.489
OECDTOT,ENTRIES,NATGASCM,FRANCE,YTD2022,16549.41
OECDTOT,ENTRIES,NATGASCM,FRANCE,YTD2023,15781.153
OECDTOT,ENTRIES,NATGASCM,GERMANY,2021,77878.826
OECDTOT,ENTRIES,NATGASCM,GERMANY,2022,56212.911
OECDTOT,ENTRIES,NATGASCM,GERMANY,4Q2023,3108.671
OECDTOT,ENTRIES,NATGASCM,GERMANY,DEC2022,2090.312
OECDTOT,ENTRIES,NATGASCM,GERMANY,DEC2023,980.776
OECDTOT,ENTRIES,NATGASCM,GERMANY,YTD2022,56212.911
OECDTOT,ENTRIES,NATGASCM,GERMANY,YTD2023,22885.217
OECDTOT,ENTRIES,NATGASCM,INDONESIA,2021,5469.735
OECDTOT,ENTRIES,NATGASCM,INDONESIA,2022,7547.997
OECDTOT,ENTRIES,NATGASCM,INDONESIA,4Q2023,1962.862
OECDTOT,ENTRIES,NATGASCM,INDONESIA,DEC2022,920.222
OECDTOT,ENTRIES,NATGASCM,INDONESIA,DEC2023,825.925
OECDTOT,ENTRIES,NATGASCM,INDONESIA,YTD2022,7547.997
OECDTOT,ENTRIES,NATGASCM,INDONESIA,YTD2023,7702.649
OECDTOT,ENTRIES,NATGASCM,MALAYSIA,2021,18614.455
OECDTOT,ENTRIES,NATGASCM,MALAYSIA,2022,23156.878
OECDTOT,ENTRIES,NATGASCM,MALAYSIA,4Q2023,6023.356
OECDTOT,ENTRIES,NATGASCM,MALAYSIA,DEC2022,1860.025
OECDTOT,ENTRIES,NATGASCM,MALAYSIA,DEC2023,2379.57
OECDTOT,ENTRIES,NATGASCM,MALAYSIA,YTD2022,23156.878
OECDTOT,ENTRIES,NATGASCM,MALAYSIA,YTD2023,22128.898
OECDTOT,ENTRIES,NATGASCM,NIGERIA,2021,17091.037
OECDTOT,ENTRIES,NATGASCM,NIGERIA,2022,16491.926
OECDTOT,ENTRIES,NATGASCM,NIGERIA,4Q2023,2876.898
OECDTOT,ENTRIES,NATGASCM,NIGERIA,DEC2022,1332.204
OECDTOT,ENTRIES,NATGASCM,NIGERIA,DEC2023,981.391
OECDTOT,ENTRIES,NATGASCM,NIGERIA,YTD2022,16491.926
OECDTOT,ENTRIES,NATGASCM,NIGERIA,YTD2023,11612.738
OECDTOT,ENTRIES,NATGASCM,NORWAY,2021,118601.484
OECDTOT,ENTRIES,NATGASCM,NORWAY,2022,124376.984
OECDTOT,ENTRIES,NATGASCM,NORWAY,4Q2023,32924.687
OECDTOT,ENTRIES,NATGASCM,NORWAY,DEC2022,11433.418
OECDTOT,ENTRIES,NATGASCM,NORWAY,DEC2023,11974.379
OECDTOT,ENTRIES,NATGASCM,NORWAY,YTD2022,124376.984
OECDTOT,ENTRIES,NATGASCM,NORWAY,YTD2023,117870.695
OECDTOT,ENTRIES,NATGASCM,OMAN,2021,8533.183
OECDTOT,ENTRIES,NATGASCM,OMAN,2022,10572.209
OECDTOT,ENTRIES,NATGASCM,OMAN,4Q2023,2299.326
OECDTOT,ENTRIES,NATGASCM,OMAN,DEC2022,806.804
OECDTOT,ENTRIES,NATGASCM,OMAN,DEC2023,882.256
OECDTOT,ENTRIES,NATGASCM,OMAN,YTD2022,10572.209
OECDTOT,ENTRIES,NATGASCM,OMAN,YTD2023,10303.176
OECDTOT,ENTRIES,NATGASCM,OTHENT,2021,65057.736
OECDTOT,ENTRIES,NATGASCM,OTHENT,2022,80319.283
OECDTOT,ENTRIES,NATGASCM,OTHENT,4Q2023,21901.565
OECDTOT,ENTRIES,NATGASCM,OTHENT,DEC2022,8817.549
OECDTOT,ENTRIES,NATGASCM,OTHENT,DEC2023,7661.915
OECDTOT,ENTRIES,NATGASCM,OTHENT,YTD2022,80319.283
OECDTOT,ENTRIES,NATGASCM,OTHENT,YTD2023,80644.694
OECDTOT,ENTRIES,NATGASCM,OTHOECD,2021,76320.95
OECDTOT,ENTRIES,NATGASCM,OTHOECD,2022,44487.954
OECDTOT,ENTRIES,NATGASCM,OTHOECD,4Q2023,9123.144
OECDTOT,ENTRIES,NATGASCM,OTHOECD,DEC2022,3404.578
OECDTOT,ENTRIES,NATGASCM,OTHOECD,DEC2023,3040.959
OECDTOT,ENTRIES,NATGASCM,OTHOECD,YTD2022,44487.954
OECDTOT,ENTRIES,NATGASCM,OTHOECD,YTD2023,37392.616
OECDTOT,ENTRIES,NATGASCM,QATAR,2021,49670.765
OECDTOT,ENTRIES,NATGASCM,QATAR,2022,50096.278
OECDTOT,ENTRIES,NATGASCM,QATAR,4Q2023,8664.434
OECDTOT,ENTRIES,NATGASCM,QATAR,DEC2022,4470.493
OECDTOT,ENTRIES,NATGASCM,QATAR,DEC2023,3232.017
OECDTOT,ENTRIES,NATGASCM,QATAR,YTD2022,50096.278
OECDTOT,ENTRIES,NATGASCM,QATAR,YTD2023,40448.188
OECDTOT,ENTRIES,NATGASCM,RUSSIA,2021,116241.846
OECDTOT,ENTRIES,NATGASCM,RUSSIA,2022,80466.853
OECDTOT,ENTRIES,NATGASCM,RUSSIA,4Q2023,14100.506
OECDTOT,ENTRIES,NATGASCM,RUSSIA,DEC2022,4459.04
OECDTOT,ENTRIES,NATGASCM,RUSSIA,DEC2023,5096.537
OECDTOT,ENTRIES,NATGASCM,RUSSIA,YTD2022,80466.853
OECDTOT,ENTRIES,NATGASCM,RUSSIA,YTD2023,49006.911
OECDTOT,ENTRIES,NATGASCM,SLOVAKIA,2021,36453.746
OECDTOT,ENTRIES,NATGASCM,SLOVAKIA,2022,19060.738
OECDTOT,ENTRIES,NATGASCM,SLOVAKIA,4Q2023,3134.033
OECDTOT,ENTRIES,NATGASCM,SLOVAKIA,DEC2022,1342.123
OECDTOT,ENTRIES,NATGASCM,SLOVAKIA,DEC2023,1279.534
OECDTOT,ENTRIES,NATGASCM,SLOVAKIA,YTD2022,19060.738
OECDTOT,ENTRIES,NATGASCM,SLOVAKIA,YTD2023,9075.442
OECDTOT,ENTRIES,NATGASCM,SWITLAND,2021,2197.315
OECDTOT,ENTRIES,NATGASCM,SWITLAND,2022,9147.948
OECDTOT,ENTRIES,NATGASCM,SWITLAND,4Q2023,1541.774
OECDTOT,ENTRIES,NATGASCM,SWITLAND,DEC2022,687.866
OECDTOT,ENTRIES,NATGASCM,SWITLAND,DEC2023,520.765
OECDTOT,ENTRIES,NATGASCM,SWITLAND,YTD2022,9147.948
OECDTOT,ENTRIES,NATGASCM,SWITLAND,YTD2023,7088.199
OECDTOT,ENTRIES,NATGASCM,TOTENTST,2021,1021996.669
OECDTOT,ENTRIES,NATGASCM,TOTENTST,2022,978874.038
OECDTOT,ENTRIES,NATGASCM,TOTENTST,4Q2023,212727.183
OECDTOT,ENTRIES,NATGASCM,TOTENTST,DEC2022,82711.666
OECDTOT,ENTRIES,NATGASCM,TOTENTST,DEC2023,77392.406
OECDTOT,ENTRIES,NATGASCM,TOTENTST,YTD2022,978874.038
OECDTOT,ENTRIES,NATGASCM,TOTENTST,YTD2023,829339.084
OECDTOT,ENTRIES,NATGASCM,TUNISIA,2021,21169.0
OECDTOT,ENTRIES,NATGASCM,TUNISIA,2022,23554.3
OECDTOT,ENTRIES,NATGASCM,TUNISIA,4Q2023,5304.0
OECDTOT,ENTRIES,NATGASCM,TUNISIA,DEC2022,2301.0
OECDTOT,ENTRIES,NATGASCM,TUNISIA,DEC2023,1782.0
OECDTOT,ENTRIES,NATGASCM,TUNISIA,YTD2022,23554.3
OECDTOT,ENTRIES,NATGASCM,TUNISIA,YTD2023,23040.0
OECDTOT,ENTRIES,NATGASCM,UK,2021,7662.281
OECDTOT,ENTRIES,NATGASCM,UK,2022,24438.087
OECDTOT,ENTRIES,NATGASCM,UK,4Q2023,2571.544
OECDTOT,ENTRIES,NATGASCM,UK,DEC2022,1679.845
OECDTOT,ENTRIES,NATGASCM,UK,DEC2023,989.636
OECDTOT,ENTRIES,NATGASCM,UK,YTD2022,24438.087
OECDTOT,ENTRIES,NATGASCM,UK,YTD2023,16163.623
OECDTOT,ENTRIES,NATGASCM,UKRAINE,2021,37559.414
OECDTOT,ENTRIES,NATGASCM,UKRAINE,2022,17384.931
OECDTOT,ENTRIES,NATGASCM,UKRAINE,4Q2023,4025.94
OECDTOT,ENTRIES,NATGASCM,UKRAINE,DEC2022,1313.433
OECDTOT,ENTRIES,NATGASCM,UKRAINE,DEC2023,1715.855
OECDTOT,ENTRIES,NATGASCM,UKRAINE,YTD2022,17384.931
OECDTOT,ENTRIES,NATGASCM,UKRAINE,YTD2023,12975.026
OECDTOT,ENTRIES,NATGASCM,USA,2021,80031.325
OECDTOT,ENTRIES,NATGASCM,USA,2022,97535.344
OECDTOT,ENTRIES,NATGASCM,USA,4Q2023,26067.68
OECDTOT,ENTRIES,NATGASCM,USA,DEC2022,9162.8
OECDTOT,ENTRIES,NATGASCM,USA,DEC2023,10023.76
OECDTOT,ENTRIES,NATGASCM,USA,YTD2022,97535.344
OECDTOT,ENTRIES,NATGASCM,USA,YTD2023,101820.19
OECDAM,EXITS,NATGASCM,BELGIUM,2021,158.0
OECDAM,EXITS,NATGASCM,BELGIUM,2022,2273.0
OECDAM,EXITS,NATGASCM,BELGIUM,4Q2023,1283.0
OECDAM,EXITS,NATGASCM,BELGIUM,DEC2022,93.0
OECDAM,EXITS,NATGASCM,BELGIUM,DEC2023,404.0
OECDAM,EXITS,NATGASCM,BELGIUM,YTD2022,2273.0
OECDAM,EXITS,NATGASCM,BELGIUM,YTD2023,2746.0
OECDAM,EXITS,NATGASCM,CANADA,2021,26545.0
OECDAM,EXITS,NATGASCM,CANADA,2022,27175.0
OECDAM,EXITS,NATGASCM,CANADA,4Q2023,7596.0
OECDAM,EXITS,NATGASCM,CANADA,DEC2022,2795.0
OECDAM,EXITS,NATGASCM,CANADA,DEC2023,3168.0
OECDAM,EXITS,NATGASCM,CANADA,YTD2022,27175.0
OECDAM,EXITS,NATGASCM,CANADA,YTD2023,29057.0
OECDAM,EXITS,NATGASCM,FRANCE,2021,4837.0
OECDAM,EXITS,NATGASCM,FRANCE,2022,16180.0
OECDAM,EXITS,NATGASCM,FRANCE,4Q2023,4337.0
OECDAM,EXITS,NATGASCM,FRANCE,DEC2022,1085.0
OECDAM,EXITS,NATGASCM,FRANCE,DEC2023,1152.0
OECDAM,EXITS,NATGASCM,FRANCE,YTD2022,16180.0
OECDAM,EXITS,NATGASCM,FRANCE,YTD2023,13951.0
OECDAM,EXITS,NATGASCM,GERMANY,2022,201.0
OECDAM,EXITS,NATGASCM,GERMANY,4Q2023,1464.0
OECDAM,EXITS,NATGASCM,GERMANY,DEC2022,201.0
OECDAM,EXITS,NATGASCM,GERMANY,DEC2023,550.0
OECDAM,EXITS,NATGASCM,GERMANY,YTD2022,201.0
OECDAM,EXITS,NATGASCM,GERMANY,YTD2023,5792.0
OECDAM,EXITS,NATGASCM,ITALY,2021,968.0
OECDAM,EXITS,NATGASCM,ITALY,2022,3286.0
OECDAM,EXITS,NATGASCM,ITALY,4Q2023,1471.0
OECDAM,EXITS,NATGASCM,ITALY,DEC2022,198.0
OECDAM,EXITS,NATGASCM,ITALY,DEC2023,603.0
OECDAM,EXITS,NATGASCM,ITALY,YTD2022,3286.0
OECDAM,EXITS,NATGASCM,ITALY,YTD2023,5593.0
OECDAM,EXITS,NATGASCM,JAPAN,2021,10052.0
OECDAM,EXITS,NATGASCM,JAPAN,2022,5925.0
OECDAM,EXITS,NATGASCM,JAPAN,4Q2023,2173.0
OECDAM,EXITS,NATGASCM,JAPAN,DEC2022,581.0
OECDAM,EXITS,NATGASCM,JAPAN,DEC2023,778.0
OECDAM,EXITS,NATGASCM,JAPAN,YTD2022,5925.0
OECDAM,EXITS,NATGASCM,JAPAN,YTD2023,8784.0
OECDAM,EXITS,NATGASCM,MEXICO,2021,61473.0
OECDAM,EXITS,NATGASCM,MEXICO,2022,59012.0
OECDAM,EXITS,NATGASCM,MEXICO,4Q2023,15846.0
OECDAM,EXITS,NATGASCM,MEXICO,DEC2022,4512.0
OECDAM,EXITS,NATGASCM,MEXICO,DEC2023,5048.0
OECDAM,EXITS,NATGASCM,MEXICO,YTD2022,59012.0
OECDAM,EXITS,NATGASCM,MEXICO,YTD2023,63880.0
OECDAM,EXITS,NATGASCM,NETHLAND,2021,4936.0
OECDAM,EXITS,NATGASCM,NETHLAND,2022,10714.0
OECDAM,EXITS,NATGASCM,NETHLAND,4Q2023,3809.0
OECDAM,EXITS,NATGASCM,NETHLAND,DEC2022,1130.0
OECDAM,EXITS,NATGASCM,NETHLAND,DEC2023,1378.0
OECDAM,EXITS,NATGASCM,NETHLAND,YTD2022,10714.0
OECDAM,EXITS,NATGASCM,NETHLAND,YTD2023,16667.0
OECDAM,EXITS,NATGASCM,OTHEXT,2021,40385.219
OECDAM,EXITS,NATGASCM,OTHEXT,2022,21019.241
OECDAM,EXITS,NATGASCM,OTHEXT,4Q2023,5719.416
OECDAM,EXITS,NATGASCM,OTHEXT,DEC2022,1327.0
OECDAM,EXITS,NATGASCM,OTHEXT,DEC2023,1660.416
OECDAM,EXITS,NATGASCM,OTHEXT,YTD2022,21019.241
OECDAM,EXITS,NATGASCM,OTHEXT,YTD2023,24845.132
OECDAM,EXITS,NATGASCM,OTHOECD,2021,33502.0
OECDAM,EXITS,NATGASCM,OTHOECD,2022,36553.0
OECDAM,EXITS,NATGASCM,OTHOECD,4Q2023,9611.0
OECDAM,EXITS,NATGASCM,OTHOECD,DEC2022,3026.0
OECDAM,EXITS,NATGASCM,OTHOECD,DEC2023,3641.0
OECDAM,EXITS,NATGASCM,OTHOECD,YTD2022,36553.0
OECDAM,EXITS,NATGASCM,OTHOECD,YTD2023,31463.0
OECDAM,EXITS,NATGASCM,TOTEXTST,2021,267948.218
OECDAM,EXITS,NATGASCM,TOTEXTST,2022,280779.757
OECDAM,EXITS,NATGASCM,TOTEXTST,4Q2023,77120.965
OECDAM,EXITS,NATGASCM,TOTEXTST,DEC2022,25122.873
OECDAM,EXITS,NATGASCM,TOTEXTST,DEC2023,27065.108
OECDAM,EXITS,NATGASCM,TOTEXTST,YTD2022,280779.757
OECDAM,EXITS,NATGASCM,TOTEXTST,YTD2023,297650.422
OECDAM,EXITS,NATGASCM,UK,2021,5523.0
OECDAM,EXITS,NATGASCM,UK,2022,13151.0
OECDAM,EXITS,NATGASCM,UK,4Q2023,3774.0
OECDAM,EXITS,NATGASCM,UK,DEC2022,1963.0
OECDAM,EXITS,NATGASCM,UK,DEC2023,1705.0
OECDAM,EXITS,NATGASCM,UK,YTD2022,13151.0
OECDAM,EXITS,NATGASCM,UK,YTD2023,12762.0
OECDAM,EXITS,NATGASCM,USA,2021,79568.999
OECDAM,EXITS,NATGASCM,USA,2022,85290.516
OECDAM,EXITS,NATGASCM,USA,4Q2023,20037.549
OECDAM,EXITS,NATGASCM,USA,DEC2022,8211.873
OECDAM,EXITS,NATGASCM,USA,DEC2023,6977.692
OECDAM,EXITS,NATGASCM,USA,YTD2022,85290.516
OECDAM,EXITS,NATGASCM,USA,YTD2023,82110.29
OECDAO,EXITS,NATGASCM,JAPAN,2021,37655.158
OECDAO,EXITS,NATGASCM,JAPAN,2022,40873.842
OECDAO,EXITS,NATGASCM,JAPAN,4Q2023,9176.112
OECDAO,EXITS,NATGASCM,JAPAN,DEC2022,3447.798
OECDAO,EXITS,NATGASCM,JAPAN,DEC2023,3556.732
OECDAO,EXITS,NATGASCM,JAPAN,YTD2022,40873.842
OECDAO,EXITS,NATGASCM,JAPAN,YTD2023,36577.321
OECDAO,EXITS,NATGASCM,OTHEXT,2021,63717.842
OECDAO,EXITS,NATGASCM,OTHEXT,2022,59976.158
OECDAO,EXITS,NATGASCM,OTHEXT,4Q2023,15775.888
OECDAO,EXITS,NATGASCM,OTHEXT,DEC2022,5366.202
OECDAO,EXITS,NATGASCM,OTHEXT,DEC2023,5158.268
OECDAO,EXITS,NATGASCM,OTHEXT,YTD2022,59976.158
OECDAO,EXITS,NATGASCM,OTHEXT,YTD2023,64687.679
OECDAO,EXITS,NATGASCM,OTHOECD,2021,12487.0
OECDAO,EXITS,NATGASCM,OTHOECD,2022,15274.0
OECDAO,EXITS,NATGASCM,OTHOECD,4Q2023,4251.0
OECDAO,EXITS,NATGASCM,OTHOECD,DEC2022,1346.0
OECDAO,EXITS,NATGASCM,OTHOECD,DEC2023,1881.0
OECDAO,EXITS,NATGASCM,OTHOECD,YTD2022,15274.0
OECDAO,EXITS,NATGASCM,OTHOECD,YTD2023,14241.0
OECDAO,EXITS,NATGASCM,TOTEXTST,2021,113860.0
OECDAO,EXITS,NATGASCM,TOTEXTST,2022,116124.0
OECDAO,EXITS,NATGASCM,TOTEXTST,4Q2023,29203.0
OECDAO,EXITS,NATGASCM,TOTEXTST,DEC2022,10160.0
OECDAO,EXITS,NATGASCM,TOTEXTST,DEC2023,10596.0
OECDAO,EXITS,NATGASCM,TOTEXTST,YTD2022,116124.0
OECDAO,EXITS,NATGASCM,TOTEXTST,YTD2023,115506.0
OECDEUR,EXITS,NATGASCM,AUSTRIA,2021,40426.487
OECDEUR,EXITS,NATGASCM,AUSTRIA,2022,29849.059
OECDEUR,EXITS,NATGASCM,AUSTRIA,4Q2023,2857.402
OECDEUR,EXITS,NATGASCM,AUSTRIA,DEC2022,1646.047
OECDEUR,EXITS,NATGASCM,AUSTRIA,DEC2023,1045.946
OECDEUR,EXITS,NATGASCM,AUSTRIA,YTD2022,29849.059
OECDEUR,EXITS,NATGASCM,AUSTRIA,YTD2023,13643.581
OECDEUR,EXITS,NATGASCM,BELGIUM,2021,33141.158
OECDEUR,EXITS,NATGASCM,BELGIUM,2022,45213.218
OECDEUR,EXITS,NATGASCM,BELGIUM,4Q2023,8523.1
OECDEUR,EXITS,NATGASCM,BELGIUM,DEC2022,3974.683
OECDEUR,EXITS,NATGASCM,BELGIUM,DEC2023,3025.306
OECDEUR,EXITS,NATGASCM,BELGIUM,YTD2022,45213.218
OECDEUR,EXITS,NATGASCM,BELGIUM,YTD2023,36492.874
OECDEUR,EXITS,NATGASCM,CZECH,2021,46754.826
OECDEUR,EXITS,NATGASCM,CZECH,2022,27826.843
OECDEUR,EXITS,NATGASCM,CZECH,4Q2023,2229.478
OECDEUR,EXITS,NATGASCM,CZECH,DEC2022,613.892
OECDEUR,EXITS,NATGASCM,CZECH,DEC2023,784.592
OECDEUR,EXITS,NATGASCM,CZECH,YTD2022,27826.843
OECDEUR,EXITS,NATGASCM,CZECH,YTD2023,10665.321
OECDEUR,EXITS,NATGASCM,FRANCE,2021,32283.843
OECDEUR,EXITS,NATGASCM,FRANCE,2022,26571.762
OECDEUR,EXITS,NATGASCM,FRANCE,4Q2023,5404.351
OECDEUR,EXITS,NATGASCM,FRANCE,DEC2022,1975.347
OECDEUR,EXITS,NATGASCM,FRANCE,DEC2023,1584.282
OECDEUR,EXITS,NATGASCM,FRANCE,YTD2022,26571.762
OECDEUR,EXITS,NATGASCM,FRANCE,YTD2023,21759.067
OECDEUR,EXITS,NATGASCM,GERMANY,2021,127892.216
OECDEUR,EXITS,NATGASCM,GERMANY,2022,124724.384
OECDEUR,EXITS,NATGASCM,GERMANY,4Q2023,25895.487
OECDEUR,EXITS,NATGASCM,GERMANY,DEC2022,10915.188
OECDEUR,EXITS,NATGASCM,GERMANY,DEC2023,9339.395
OECDEUR,EXITS,NATGASCM,GERMANY,YTD2022,124724.384
OECDEUR,EXITS,NATGASCM,GERMANY,YTD2023,100900.689
OECDEUR,EXITS,NATGASCM,ITALY,2021,29762.395
OECDEUR,EXITS,NATGASCM,ITALY,2022,18456.546
OECDEUR,EXITS,NATGASCM,ITALY,4Q2023,1409.621
OECDEUR,EXITS,NATGASCM,ITALY,DEC2022,780.571
OECDEUR,EXITS,NATGASCM,ITALY,DEC2023,523.26
OECDEUR,EXITS,NATGASCM,ITALY,YTD2022,18456.546
OECDEUR,EXITS,NATGASCM,ITALY,YTD2023,9368.971
OECDEUR,EXITS,NATGASCM,JAPAN,2022,96.3
OECDEUR,EXITS,NATGASCM,JAPAN,YTD2022,96.3
OECDEUR,EXITS,NATGASCM,NETHLAND,2021,16943.939
OECDEUR,EXITS,NATGASCM,NETHLAND,2022,22007.128
OECDEUR,EXITS,NATGASCM,NETHLAND,4Q2023,3427.657
OECDEUR,EXITS,NATGASCM,NETHLAND,DEC2022,1659.235
OECDEUR,EXITS,NATGASCM,NETHLAND,DEC2023,1048.923
OECDEUR,EXITS,NATGASCM,NETHLAND,YTD2022,22007.128
OECDEUR,EXITS,NATGASCM,NETHLAND,YTD2023,17499.682
OECDEUR,EXITS,NATGASCM,OTHEXT,2021,16275.365
OECDEUR,EXITS,NATGASCM,OTHEXT,2022,21230.559
OECDEUR,EXITS,NATGASCM,OTHEXT,4Q2023,7052.302
OECDEUR,EXITS,NATGASCM,OTHEXT,DEC2022,2052.027
OECDEUR,EXITS,NATGASCM,OTHEXT,DEC2023,2332.464
OECDEUR,EXITS,NATGASCM,OTHEXT,YTD2022,21230.559
OECDEUR,EXITS,NATGASCM,OTHEXT,YTD2023,25483.552
OECDEUR,EXITS,NATGASCM,OTHOECD,2021,36424.192
OECDEUR,EXITS,NATGASCM,OTHOECD,2022,47722.395
OECDEUR,EXITS,NATGASCM,OTHOECD,4Q2023,10356.629
OECDEUR,EXITS,NATGASCM,OTHOECD,DEC2022,3923.343
OECDEUR,EXITS,NATGASCM,OTHOECD,DEC2023,3523.805
OECDEUR,EXITS,NATGASCM,OTHOECD,YTD2022,47722.395
OECDEUR,EXITS,NATGASCM,OTHOECD,YTD2023,45354.28
OECDEUR,EXITS,NATGASCM,TOTEXTST,2021,414637.662
OECDEUR,EXITS,NATGASCM,TOTEXTST,2022,391378.492
OECDEUR,EXITS,NATGASCM,TOTEXTST,4Q2023,75830.014
OECDEUR,EXITS,NATGASCM,TOTEXTST,DEC2022,30661.412
OECDEUR,EXITS,NATGASCM,TOTEXTST,DEC2023,26609.787
OECDEUR,EXITS,NATGASCM,TOTEXTST,YTD2022,391378.492
OECDEUR,EXITS,NATGASCM,TOTEXTST,YTD2023,305681.578
OECDEUR,EXITS,NATGASCM,UK,2021,34646.345
OECDEUR,EXITS,NATGASCM,UK,2022,27674.103
OECDEUR,EXITS,NATGASCM,UK,4Q2023,8672.421
OECDEUR,EXITS,NATGASCM,UK,DEC2022,3121.079
OECDEUR,EXITS,NATGASCM,UK,DEC2023,3400.248
OECDEUR,EXITS,NATGASCM,UK,YTD2022,27674.103
OECDEUR,EXITS,NATGASCM,UK,YTD2023,24496.993
OECDEUR,EXITS,NATGASCM,USA,2021,86.896
OECDEUR,EXITS,NATGASCM,USA,2022,6.195
OECDEUR,EXITS,NATGASCM,USA,4Q2023,1.566
OECDEUR,EXITS,NATGASCM,USA,DEC2023,1.566
OECDEUR,EXITS,NATGASCM,USA,YTD2022,6.195
OECDEUR,EXITS,NATGASCM,USA,YTD2023,16.568
OECDTOT,EXITS,NATGASCM,AUSTRIA,2021,40426.487
OECDTOT,EXITS,NATGASCM,AUSTRIA,2022,29849.059
OECDTOT,EXITS,NATGASCM,AUSTRIA,4Q2023,2857.402
OECDTOT,EXITS,NATGASCM,AUSTRIA,DEC2022,1646.047
OECDTOT,EXITS,NATGASCM,AUSTRIA,DEC2023,1045.946
OECDTOT,EXITS,NATGASCM,AUSTRIA,YTD2022,29849.059
OECDTOT,EXITS,NATGASCM,AUSTRIA,YTD2023,13643.581
OECDTOT,EXITS,NATGASCM,BELGIUM,2021,33299.158
OECDTOT,EXITS,NATGASCM,BELGIUM,2022,47486.218
OECDTOT,EXITS,NATGASCM,BELGIUM,4Q2023,9806.1
OECDTOT,EXITS,NATGASCM,BELGIUM,DEC2022,4067.683
OECDTOT,EXITS,NATGASCM,BELGIUM,DEC2023,3429.306
OECDTOT,EXITS,NATGASCM,BELGIUM,YTD2022,47486.218
OECDTOT,EXITS,NATGASCM,BELGIUM,YTD2023,39238.874
OECDTOT,EXITS,NATGASCM,CANADA,2021,26545.0
OECDTOT,EXITS,NATGASCM,CANADA,2022,27175.0
OECDTOT,EXITS,NATGASCM,CANADA,4Q2023,7596.0
OECDTOT,EXITS,NATGASCM,CANADA,DEC2022,2795.0
OECDTOT,EXITS,NATGASCM,CANADA,DEC2023,3168.0
OECDTOT,EXITS,NATGASCM,CANADA,YTD2022,27175.0
OECDTOT,EXITS,NATGASCM,CANADA,YTD2023,29057.0
OECDTOT,EXITS,NATGASCM,CZECH,2021,46754.826
OECDTOT,EXITS,NATGASCM,CZECH,2022,27826.843
OECDTOT,EXITS,NATGASCM,CZECH,4Q2023,2229.478
OECDTOT,EXITS,NATGASCM,CZECH,DEC2022,613.892
OECDTOT,EXITS,NATGASCM,CZECH,DEC2023,784.592
OECDTOT,EXITS,NATGASCM,CZECH,YTD2022,27826.843
OECDTOT,EXITS,NATGASCM,CZECH,YTD2023,10665.321
OECDTOT,EXITS,NATGASCM,FRANCE,2021,37120.843
OECDTOT,EXITS,NATGASCM,FRANCE,2022,42751.762
OECDTOT,EXITS,NATGASCM,FRANCE,4Q2023,9741.351
OECDTOT,EXITS,NATGASCM,FRANCE,DEC2022,3060.347
OECDTOT,EXITS,NATGASCM,FRANCE,DEC2023,2736.282
OECDTOT,EXITS,NATGASCM,FRANCE,YTD2022,42751.762
OECDTOT,EXITS,NATGASCM,FRANCE,YTD2023,35710.067
OECDTOT,EXITS,NATGASCM,GERMANY,2021,127892.216
OECDTOT,EXITS,NATGASCM,GERMANY,2022,124925.384
OECDTOT,EXITS,NATGASCM,GERMANY,4Q2023,27359.487
OECDTOT,EXITS,NATGASCM,GERMANY,DEC2022,11116.188
OECDTOT,EXITS,NATGASCM,GERMANY,DEC2023,9889.395
OECDTOT,EXITS,NATGASCM,GERMANY,YTD2022,124925.384
OECDTOT,EXITS,NATGASCM,GERMANY,YTD2023,106692.689
OECDTOT,EXITS,NATGASCM,ITALY,2021,30730.395
OECDTOT,EXITS,NATGASCM,ITALY,2022,21742.546
OECDTOT,EXITS,NATGASCM,ITALY,4Q2023,2880.621
OECDTOT,EXITS,NATGASCM,ITALY,DEC2022,978.571
OECDTOT,EXITS,NATGASCM,ITALY,DEC2023,1126.26
OECDTOT,EXITS,NATGASCM,ITALY,YTD2022,21742.546
OECDTOT,EXITS,NATGASCM,ITALY,YTD2023,14961.971
OECDTOT,EXITS,NATGASCM,JAPAN,2021,47707.158
OECDTOT,EXITS,NATGASCM,JAPAN,2022,46895.142
OECDTOT,EXITS,NATGASCM,JAPAN,4Q2023,11349.112
OECDTOT,EXITS,NATGASCM,JAPAN,DEC2022,4028.798
OECDTOT,EXITS,NATGASCM,JAPAN,DEC2023,4334.732
OECDTOT,EXITS,NATGASCM,JAPAN,YTD2022,46895.142
